VEHICLE TYPE,STATE,MONTH,YEAR,MAKE,MODEL,VARIANT,IDV_VALUE
Two Wheeler,Chandigarh,March,2021,YAMAHA,FZ V 3.0,BS VI,98515*
Two Wheeler,Chandigarh,March,2021,YAMAHA,FZ V 3.0,SINGLE CHANNEL ABS BS VI,97565*
Two Wheeler,Chandigarh,March,2021,YAMAHA,FZ25,STANDARD,145920*
Two Wheeler,Chandigarh,March,2021,YAMAHA,FZS 25,STANDARD,150670*
Two Wheeler,Chandigarh,March,2021,YAMAHA,MT-15,BS VI,134615*
Two Wheeler,Chandigarh,March,2021,YAMAHA,MT-15,SPECIAL EDITION BS VI,135565*
Two Wheeler,Chandigarh,March,2021,YAMAHA,RAY ZR 125,DISC,74594*
Two Wheeler,Chandigarh,March,2021,YAMAHA,RAY ZR 125,DRUM,71744*
Two Wheeler,Chandigarh,March,2021,YAMAHA,RAY ZR 125,STREET RALLY,75544*
Two Wheeler,Chandigarh,March,2021,YAMAHA,YZF R15 V3,DARKNIGHT ABS BS VI,145065*
Two Wheeler,Chandigarh,March,2021,YAMAHA,YZF R15 V3,DUAL CHANNEL ABS BS VI,143070*
Two Wheeler,Chandigarh,March,2021,YAMAHA,YZF R15 V3,RACING BLUE ABS BS VI,144115*
Two Wheeler,Chandigarh,March,2021,YO,DRIFT,STANDARD,48450*
Two Wheeler,Chandigarh,March,2021,YO,EDGE,STANDARD,46550*
Two Wheeler,Chandigarh,March,2021,YO,ELECTRON,ER,34394*
Two Wheeler,Chandigarh,March,2021,YO,XPLOR,STANDARD,37598*
Two Wheeler,Chandigarh,March,2021,YOGO,SMART,STANDARD,74100*
Two Wheeler,Chandigarh,March,2021,YOGO,TRENDY,STANDARD,52250*
Two Wheeler,Chandigarh,March,2021,YUKIE,SHIGA,STANDARD,48559*
Two Wheeler,Chandigarh,March,2021,YUKIE,YUVEE,STANDARD,42166*
Two Wheeler,Chhattisgarh,March,2021,22KYMCO,IFLOW,STANDARD,85500*
Two Wheeler,Chhattisgarh,March,2021,22MOTORS,FLOW,STANDARD,71003*
Two Wheeler,Chhattisgarh,March,2021,AMO MOBILITY,FEISTY,STANDARD,57200*
Two Wheeler,Chhattisgarh,March,2021,AMO MOBILITY,INSPIRER,60V 25AH,68399*
Two Wheeler,Chhattisgarh,March,2021,AMO MOBILITY,INSPIRER,60V 34AH,74099*
Two Wheeler,Chhattisgarh,March,2021,AMO MOBILITY,INSPIRER,STANDARD,45599*
Two Wheeler,Chhattisgarh,March,2021,AMO MOBILITY,JAUNTY,60V 25AH,68399*
Two Wheeler,Chhattisgarh,March,2021,AMO MOBILITY,JAUNTY,60V 34AH,74099*
Two Wheeler,Chhattisgarh,March,2021,AMO MOBILITY,JAUNTY,STANDARD,54719*
Two Wheeler,Chhattisgarh,March,2021,AMO MOBILITY,JAUNTY 3W,STANDARD,71724*
Two Wheeler,Chhattisgarh,March,2021,AMO MOBILITY,S-PIN,STANDARD,41426*
Two Wheeler,Chhattisgarh,March,2021,AMPERE,MAGNUS,LEAD ACID BATTERY,47499*
Two Wheeler,Chhattisgarh,March,2021,AMPERE,MAGNUS,PRO - LI BATTERY,70291*
Two Wheeler,Chhattisgarh,March,2021,AMPERE,REO,LEAD ACID BATTERY,37904*
Two Wheeler,Chhattisgarh,March,2021,AMPERE,REO,LI,50254*
Two Wheeler,Chhattisgarh,March,2021,AMPERE,REO,PLUS LEAD ACID BATTERY,41316*
Two Wheeler,Chhattisgarh,March,2021,AMPERE,REO,PLUS LI,53381*
Two Wheeler,Chhattisgarh,March,2021,AMPERE,REO ELITE,LEAD ACID BATTERY,40849*
Two Wheeler,Chhattisgarh,March,2021,AMPERE,REO ELITE,LI BATTERY,56991*
Two Wheeler,Chhattisgarh,March,2021,AMPERE,V48,LEAD ACID BATTERY,32584*
Two Wheeler,Chhattisgarh,March,2021,AMPERE,V48,LI,47974*
Two Wheeler,Chhattisgarh,March,2021,AMPERE,ZEAL,LI,64504*
Two Wheeler,Chhattisgarh,March,2021,APRILIA,SR 160,CARBON BS VI,102925*
Two Wheeler,Chhattisgarh,March,2021,APRILIA,SR 160,FACELIFT BS VI,99984*
Two Wheeler,Chhattisgarh,March,2021,APRILIA,SR 160,RACE BS VI,106538*
Two Wheeler,Chhattisgarh,March,2021,APRILIA,SR125,BS VI FI,88303*
Two Wheeler,Chhattisgarh,March,2021,APRILIA,SR125,FACELIFT,90700*
Two Wheeler,Chhattisgarh,March,2021,APRILIA,STORM 125,BS VI FI,83037*
Two Wheeler,Chhattisgarh,March,2021,APRILIA,STORM 125,DISC,88281*
Two Wheeler,Chhattisgarh,March,2021,APRILIA,SXR 160,STANDARD,121351*
Two Wheeler,Chhattisgarh,March,2021,ATHER,450,STANDARD,104572*
Two Wheeler,Chhattisgarh,March,2021,ATHER,450,X PLUS,135295*
Two Wheeler,Chhattisgarh,March,2021,ATHER,450,X PRO,153355*
Two Wheeler,Chhattisgarh,March,2021,AVON,E STAR,STD,57000*
Two Wheeler,Chhattisgarh,March,2021,AVON,E-LITE,STD,26600*
Two Wheeler,Chhattisgarh,March,2021,AVON,E-MATE,STD,42750*
Two Wheeler,Chhattisgarh,March,2021,AVON,E-PLUS,STD,23750*
Two Wheeler,Chhattisgarh,March,2021,AVON,E-SCOOT,STD,42750*
Two Wheeler,Chhattisgarh,March,2021,AVON,E-ZAP,STD,38000*
Two Wheeler,Chhattisgarh,March,2021,BAJAJ,AVENGER 220 CRUISE,BS VI,118585*
Two Wheeler,Chhattisgarh,March,2021,BAJAJ,AVENGER STREET 160,BS VI,97645*
Two Wheeler,Chhattisgarh,March,2021,BAJAJ,CHETAK,PREMIUM,114000*
Two Wheeler,Chhattisgarh,March,2021,BAJAJ,CHETAK,URBANE,109250*
Two Wheeler,Chhattisgarh,March,2021,BAJAJ,CT 100,ES ALLOY BS VI,49218*
Two Wheeler,Chhattisgarh,March,2021,BAJAJ,CT 100,KS ALLOY BS VI,42889*
Two Wheeler,Chhattisgarh,March,2021,BAJAJ,CT 100,KS ALLOY BS VI FACELIFT,45734*
Two Wheeler,Chhattisgarh,March,2021,BAJAJ,CT110,ES ALLOY BS VI,51406*
Two Wheeler,Chhattisgarh,March,2021,BAJAJ,CT110,KS ALLOY BS VI,44329*
Two Wheeler,Chhattisgarh,March,2021,BAJAJ,DOMINAR 250,STANDARD,159332*
Two Wheeler,Chhattisgarh,March,2021,BAJAJ,DOMINAR 400,STANDARD BS VI,189767*
Two Wheeler,Chhattisgarh,March,2021,BAJAJ,PLATINA,ES ALLOY BS VI FACELIFT,51224*
Two Wheeler,Chhattisgarh,March,2021,BAJAJ,PLATINA,ES DISC,60405*
Two Wheeler,Chhattisgarh,March,2021,BAJAJ,PLATINA,KS ALLOY BS VI FACELIFT,50464*
Two Wheeler,Chhattisgarh,March,2021,BAJAJ,PLATINA 110 H-GEAR,ABS,62630*
Two Wheeler,Chhattisgarh,March,2021,BAJAJ,PLATINA 110 H-GEAR,DISC BS VI,60691*
Two Wheeler,Chhattisgarh,March,2021,BAJAJ,PULSAR 125,DISC BS VI,75204*
